RY,ToU,U,ORoRS,ORoCIS,ORoSR,ORoAOS,ASforR,ASforCI,ASforSR,ASforAO,ANoCR,ANoCCI,ANoCSR,ANoCAO
2022,Municipal Electric,Hopkinton,374962,289251,0,79129,2510,1905,0,606,329,44,0,14
2022,Municipal Electric,Independence,3164352,4994997,0,608338,23119,52301,0,3105,2719,415,0,49
2022,Municipal Electric,Indianola,7630497,7353691,0,2375728,56098,63573,0,3174,5801,471,0,15
2022,Municipal Electric,Keosauqua,559353.4,565901.56,0,371403.59,4382,5057,0,3717,594,142,0,22
2022,Municipal Electric,Kimballton,150179,30860,0,21361,1604,287,0,231,161,27,0,20
2022,Municipal Electric,La Porte City,1199864.26,554174.84,0,72383.56,9386,4830,0,1213,1017,147,0,40
2022,Municipal Electric,Lake Mills,1001908,1299013,0,185664,8620,12843,0,2072,1071,178,0,0
2022,Municipal Electric,Lake Park,617862,716545,0,232834,5043,7308,0,643,540,94,660,27
2022,Municipal Electric,Lake View,1284526,688484,0,121116,13772,7614,0,1611,1192,189,0,51
2022,Municipal Electric,Lamoni,1031042.56,1156725.83,0,365827.47,8968,12336,0,1774,887,189,0,37
2022,Municipal Electric,Larchwood,548798,330061,0,32975,5513,2897,0,144,434,16,0,10
2022,Municipal Electric,Laurens,964900,1055533,1347405,548794,10421,13727,12877,1527,659,136,2,34
2022,Municipal Electric,Lawler,235823,109993,0,0,1786,971,0,0,267,39,0,0
2022,Municipal Electric,Lehigh,157404.2,16830.12,0,61102,1844,230,0,25,259,1,0,7
2022,Municipal Electric,Lenox,855432,593026,0,387139,7143,5236,0,3777,591,132,0,17
2022,Municipal Electric,Livermore,257519,139452,0,23739,1829,636,0,157,177,31,0,12
2022,Municipal Electric,Long Grove,336093,12091,0,56049,2286,89,0,487,228,7,0,7
2022,Municipal Electric,Manilla,387532,87246,0,65843,4718,1072,0,449,396,61,0,22
2022,Municipal Electric,Manning,808674,2262846,0,14913.63,7765,29009,0,270,718,149,0,4
2022,Municipal Electric,Mapleton,839407,621598,0,100319,6888,5710,0,1038,580,151,0,30
2022,Municipal Electric,Maquoketa,3243524.31,4734299.37,0,1362611.53,24941,42330,0,3004,2806,530,0,75
2022,Municipal Electric,Marathon,157358,73083,0,37607,1040,455,0,171,132,39,0,16
2022,Municipal Electric,McGregor,445877,351346,0,126319,3175,2513,0,662,478,109,0,34
2022,Municipal Electric,Milford,1647511,1641694,699619,839441,14622,17489,1655,1291,1221,338,0,39
2022,Municipal Electric,Montezuma,781077,1332544,0,515801,7370,12822,0,1248,702,177,0,33
2022,Municipal Electric,Mount Pleasant,3649034,5281981,9986,206729,28544,43693,412,0,3458,587,1,0
2022,Municipal Electric,Muscatine,12281065,49079434,0,2832451,101809,743909,0,24694,10046,1513,0,64
2022,Municipal Electric,Neola,501903.8,126201.94,0,580987.79,3684,1127,0,14,393,54,0,13
2022,Municipal Electric,New Hampton,1540153,3913127,0,213442,14127,44932,0,2153,1672,299,0,548
2022,Municipal Electric,New London,1223614.43,376987.1,0,695888.55,9299,3377,0,1775,1105,116,0,32
2022,Municipal Electric,Ogden,1419973.99,155422.3,14796.1,524209.06,8379,2165,113,2285,967,132,0,55
2022,Municipal Electric,Omaha,2092614.37,2036958.42,0,95494.58,17972,22540,0,251,1536,243,0,1
2022,Municipal Electric,Onawa,1695653.44,1394631.6,0,251906.44,16529,13070,0,1499,2861,404,0,80
2022,Municipal Electric,Orange City,2146567,5517893,0,2161,22853,63193,0,121,1992,364,0,0
2022,Municipal Electric,Orient,220210,44121,0,48587,1624,369,0,444,217,8,0,1
2022,Municipal Electric,Osage,1907370.88,4008477.66,0,176768.17,15630,37927,0,604,1848,343,0,214
2022,Municipal Electric,Panora,675494,588810,0,306222,5206,4860,0,2776,560,160,0,14
2022,Municipal Electric,Paton,126458,14605,0,0,1889,256,0,0,113,16,0,0
2022,Municipal Electric,Paullina,504855,343963,0,52390,5301,3732,0,471,527,109,0,24
2022,Municipal Electric,Pella,4661800,12600262,0,4007474,39681,151954,0,3700,4373,757,0,67
2022,Municipal Electric,Pocahontas,955053,783624,0,352432,9167,8112,0,3245,933,184,0,43
2022,Municipal Electric,Preston,580916,289435,0,618304,720,256,0,79,507,102,0,43
2022,Municipal Electric,Primghar,501892.11,272001.51,0,439924.12,4622,2422,0,1706,439,104,0,29
2022,Municipal Electric,Readlyn,488058,224720,0,0,3675,1614,0,0,346,30,0,0
2022,Municipal Electric,Remsen,827840,688379,0,52188,7926,6756,0,9,701,173,0,2
2022,Municipal Electric,Renwick,180461,425185,0,7383,1361,3949,0,0,150,24,0,0
2022,Municipal Electric,Rock Rapids,1110675,1193739,0,138694,12960,13493,0,1874,1142,223,0,48
2022,Municipal Electric,Rockford,547716,188468,0,221637,3152,1231,0,1551,389,45,0,19
2022,Municipal Electric,Sabula,396546,131049,0,66802,2214,725,0,281,323,54,0,15
2022,Municipal Electric,Sanborn,780336,1916131,0,63181,7122,22106,0,465,610,146,0,26
2022,Municipal Electric,Sergeant Bluff,1944563,1370210,0,0,0,0,0,0,1873,190,0,0
2022,Municipal Electric,Shelby,372427.77,267957.36,0,3548.95,3394,2693,0,25,280,58,0,3
2022,Municipal Electric,Sibley,1361036,1414421,173760,464159,14386,14956,2326,3731,1319,273,1,56
2022,Municipal Electric,Sioux Center,2689179,7111605,0,885398,28310,90056,0,10332,2343,499,0,63
2022,Municipal Electric,Spencer,6022623,5891059,3112693,2491993,66860,67373,55503,19337,5419,914,1,153
2022,Municipal Electric,Stanhope,220685,158913,0,94347,1259,1535,0,477,191,48,0,12
2022,Municipal Electric,Stanton,394194,177635,0,99958,4440,2239,0,1258,289,57,0,20
2022,Municipal Electric,State Center,1102782,801670,0,79581,7988,8488,0,332,809,205,0,3
2022,Municipal Electric,Story City,2388789,4337396,0,175974,16991,42361,0,1568,1710,232,0,8
2022,Municipal Electric,Stratford,348113,210581,0,51270,2516,2064,0,429,310,63,0,28
2022,Municipal Electric,Strawberry Point,613893.89,291048.5,0,232808.47,4480,2380,0,780,591,91,0,36
2022,Municipal Electric,Stuart,1084073.31,857255,0,178393.99,7154,6767,0,0,779,187,0,0
2022,Municipal Electric,Sumner,1386252,768695,0,411141,8796,6201,0,892,911,191,0,2
2022,Municipal Electric,Tipton,1357538,2155305,0,130797,11781,20824,0,1173,1436,360,0,19
2022,Municipal Electric,Traer,1129856,517726,0,149796,9583,4832,0,0,954,149,0,0
2022,Municipal Electric,Villisca,738268.44,261898.99,0,2655122.72,6671,2436,0,2134,593,100,0,44
2022,Municipal Electric,Vinton,2278904,2428184,76840,987647,18014,19742,61,1266,2189,348,1,38
2022,Municipal Electric,Wall Lake,496174,280402,0,107500,5426,2927,0,498,420,87,0,21
2022,Municipal Electric,Waverly,6071590,8153313,4192421,1541427,44089,90217,0,8390,4430,614,0,364
2022,Municipal Electric,Webster City,4328421,6183969,845687,2115611,32667,59412,8368,3555,3886,535,3,47
2022,Municipal Electric,West Bend,654957,1288489,0,601013,5519,12782,0,487,445,146,0,20
2022,Municipal Electric,West Liberty,1701245,3457184,0,1126008,12840,31673,0,12955,1603,137,0,25
2022,Municipal Electric,West Point,777045,638284,0,120717,6103,6025,0,382,690,120,0,14
2022,Municipal Electric,Westfield,78544,14058,0,99,688,146,0,0,67,8,0,1
2022,Municipal Electric,Whittemore,345870,291820,0,33525,2487,3034,0,214,250,60,0,13
2022,Municipal Electric,Wilton,1361621,1155132,0,266280,12000,11231,0,808,1342,192,0,25
2022,Municipal Electric,Winterset,3089962,2314523,0,304174,22914,23823,0,0,2378,414,0,0
2022,Municipal Electric,Woodbine,902692,389600,0,235768,8360,3220,0,2734,714,158,0,44
2022,Municipal Electric,Woolstock,88367.44,111302.65,0,0,893,555,0,0,96,31,0,0
2022,Distribution Cooperative,Access Energy Cooperative,15534835,21175390,0,184178,119217,326203,0,10,8806,214,0,7
2022,Distribution Cooperative,"Allamakee Clayton Elec. Coop., Inc.",18641714.17,2034954.5,598358.34,293901.68,123400,15753,8615,69,9425,515,1,8
2022,Distribution Cooperative,Amana Society Service Company,1081304,7089903,142848,159107,7178,67328,83,1418,717,295,1,21
2022,Distribution Cooperative,Atchison Holt Electric Coop.,1779467,483432,0,117782,12365,3943,0,1017,1083,91,0,15
2022,Distribution Cooperative,Boone Valley Electric Coop.,256028,220539,427597,1173,2726,2272,4927,0,94,1,1,0
2022,Distribution Cooperative,Butler County Rural Elec. Coop.,9790018,16232365,3186119,40671,71465,177141,35929,201,3902,1171,4,13
2022,Distribution Cooperative,Cass Electric Cooperative,138560.01,0,0,41478,1255,0,0,0,88,0,0,1
2022,Distribution Cooperative,"Chariton Valley Electric Cooperative, Inc.",8054910,4576193,0,132485,60534,41270,0,478,5001,1215,0,2
2022,Distribution Cooperative,"Clarke Electric Cooperative, Inc.",9962914,4041278,127357,228960,73023,40386,1686,1184,5299,325,1,54
2022,Distribution Cooperative,Consumers Energy Cooperative,12902224,9783763,0,206161,88443,125968,0,272,6554,583,0,122
2022,Distribution Cooperative,East-Central Iowa Rural Electric Coop.,15974339,7377714,0,508245,139456,82868,0,4465,7979,984,0,176
2022,Distribution Cooperative,Eastern Iowa Light & Power Cooperative,40294915,22610586,1481286,622611,301356,269888,25376,3833,20955,2941,1,72
2022,Distribution Cooperative,Farmers Electric Cooperative - Kalona,1642009,778537,0,21258,11768,6521,0,0,609,27,0,0
2022,Distribution Cooperative,"Farmers Electric Coop., Inc. - Greenfield",10095624,4556933,0,97395,70107,55924,0,7,4901,139,0,5
2022,Distribution Cooperative,Federated Rural Electric Association,102575,12612,0,0,946,94,0,0,53,4,0,0
2022,Distribution Cooperative,Franklin Rural Electric Cooperative,3822744,3552010,0,93725,29106,33499,205,537,1431,463,4,52
2022,Distribution Cooperative,Freeborn-Mower Cooperative Service,16016,0,0,0,120,0,0,0,6,0,0,0
2022,Distribution Cooperative,Grundy County Rural Electric Cooperative,3998697,5232925,571542,76767,28927,81141,6370,432,1663,554,1,61
2022,Distribution Cooperative,"Grundy Electric Cooperative, Inc.",353503,49412,0,20675,2808,431,0,11,213,9,0,2
2022,Distribution Cooperative,Guthrie Co. Rural Electric Cooperative Assn.,8522550.1,6178333.29,784160.48,208452.01,74455,88897,13917,2326,4759,85,1,22
2022,Distribution Cooperative,Harrison County Rural Electric Cooperative,6485185,6746901,467124,418880,46344,88418,5815,2593,2550,1221,1,63
2022,Distribution Cooperative,Heartland Power Cooperative,10863209,17194298,0,534777,88914,215423,0,2949,4374,874,0,68
2022,Distribution Cooperative,Iowa Lakes Electric Cooperative,22525911,34505971,3152702,1014484,184380,391555,38525,2732,9571,3315,1,176
2022,Distribution Cooperative,Linn County Rural Electric Coop. Assn.,40006774,20721815,0,117792,314181,208835,0,0,28388,4203,0,0
2022,Distribution Cooperative,Lyon Rural Electric Cooperative,7048307,4235468,673519,197791,68311,46796,8670,2725,2196,91,1,2
2022,Distribution Cooperative,Maquoketa Valley Electric Cooperative,18401914,17148983,0,3592765,146956,159218,0,415,10807,5864,0,113
2022,Distribution Cooperative,Midland Power Cooperative,27162066,22506020,2124184,358822,215618,272601,28088,2232,11488,627,10,189
2022,Distribution Cooperative,MiEnergy Cooperative,11862718,14988348,0,687725,76032,147691,0,198,5964,1177,0,39
2022,Distribution Cooperative,Nishnabotna Valley Rural Electric Coop.,8781442,9175905,0,186961,62412,111887,0,1088,3542,116,0,52
2022,Distribution Cooperative,Nobles Cooperative Electric Association,16404,7416,0,0,123,63,0,0,9,2,0,0
2022,Distribution Cooperative,North West Rural Electric Cooperative,22970876,27983573,73684,-552639,269506,420894,922,328,9319,828,1,76
2022,Distribution Cooperative,"Osceola Electric Cooperative, Inc.",3633653,2626886,0,289627,33791,28421,0,202,1139,89,0,24
2022,Distribution Cooperative,Pella Cooperative Electric Association,5761578,1910504,0,297957,41523,17577,0,1986,2832,261,0,56
2022,Distribution Cooperative,Pleasant Hill Community Line,163191,337871,0,76053,1609,3002,0,441,107,23,0,10
2022,Distribution Cooperative,Prairie Energy Cooperative,7571484,21729431,273478,65430,58672,255220,2761,128,3487,750,1,89
2022,Distribution Cooperative,Raccoon Valley Electric Cooperative,6505299,8118580,475076,37389,45911,85789,5270,7,2258,486,1,23
2022,Distribution Cooperative,"Southern Iowa Electric Cooperative, Inc.",9675495,1618868,2480436,29607,62235,16542,38631,0,4612,162,2,0
2022,Distribution Cooperative,Southwest Iowa Rural Electric Cooperative,9708720,2737154,272127,90230,76020,28942,3588,65,5643,364,1,20
2022,Distribution Cooperative,T. I. P. Rural Electric Cooperative,10635839,5744518,0,113722,83301,65148,0,41,6160,334,0,41
2022,Distribution Cooperative,The Calhoun County Electric Coop. Assn.,4435962.89,799995.49,519366.76,17749.09,31460,6956,6268,0,1671,24,2,0
2022,Distribution Cooperative,"United Electric Cooperative, Inc.",1021956,111639,0,0,6548,930,0,0,435,18,0,0
2022,Distribution Cooperative,Western Iowa Power Cooperative,9256408,4986241,0,129131,67410,37252,0,601,3930,1605,0,43
2022,Distribution Cooperative,Woodbury County Rural Electric Cooperative,8264596,2162619,0,19479,57468,19886,0,24,3307,113,0,5
